Invoice ID,Rama,Distrito,Cliente,Genero,Línea de Producto,Precio unitario,Cantidad,Precio Base,IGV,Total,Fecha,Hora,Método de Pago,Rating
521-54-8087,A,San Isidro,Miembro,Masculino,Deportes y viajes,38.14,10,381.4,68.65,450.05,30/04/2023,11:13,Billetera digital,4.9
521-61-1216,A,Miraflores,Normal,Masculino,Ropa y calzados,38.04,7,266.28,47.93,314.21,14/11/2023,16:17,Efectivo,5.7
521-61-1827,A,Miraflores,Normal,Masculino,Ropa y calzados,19.61,3,58.83,10.59,69.42,14/03/2023,13:28,Efectivo,6.9
521-64-5765,D,San Borja,Normal,Femenino,Deportes y viajes,43.56,5,217.8,39.2,257,22/12/2021,16:50,Efectivo,9.1
521-67-9470,C,Miraflores,Normal,Masculino,Deportes y viajes,10.45,6,62.7,11.29,73.99,12/10/2022,17:21,Efectivo,9.6
521-68-9304,A,San Borja,Miembro,Masculino,Deportes y viajes,71.83,3,215.49,38.79,254.28,20/05/2023,21:15,Billetera digital,4.8
521-72-9514,D,San Borja,Normal,Masculino,Accesorios electrónicos,58.95,5,294.75,53.06,347.81,9/07/2022,11:49,Tarjeta bancaria,6.4
521-77-9432,D,Miraflores,Normal,Masculino,Salud y belleza,83.1,7,581.7,104.71,686.41,2/03/2023,10:21,Efectivo,8.4
521-81-4952,D,San Borja,Miembro,Masculino,Salud y belleza,60.46,8,483.68,87.06,570.74,14/03/2021,20:08,Billetera digital,6.9
521-81-6142,A,Miraflores,Normal,Femenino,Accesorios de moda,67.46,1,67.46,12.14,79.6,18/01/2021,16:17,Efectivo,8.2
521-82-2630,D,San Borja,Normal,Masculino,Accesorios de moda,38.66,1,38.66,6.96,45.62,7/09/2023,11:55,Tarjeta bancaria,4.5
521-86-8446,A,Surquillo,Normal,Femenino,Deportes y viajes,84.43,1,84.43,15.2,99.63,9/08/2023,16:08,Efectivo,9.8
521-87-5957,D,San Isidro,Miembro,Masculino,Comidas y bebidas,60.83,10,608.3,109.49,717.79,21/12/2023,22:31,Tarjeta bancaria,9.7
522-13-1593,D,San Borja,Normal,Femenino,Deportes y viajes,42.51,6,255.06,45.91,300.97,16/01/2023,14:02,Efectivo,5.1
522-29-7569,C,San Isidro,Normal,Femenino,Salud y belleza,73.37,4,293.48,52.83,346.31,8/11/2022,14:08,Efectivo,8.6
522-30-2897,A,Surco,Normal,Masculino,Accesorios electrónicos,31.29,8,250.32,45.06,295.38,15/05/2023,10:08,Efectivo,4.5
522-30-7546,A,San Isidro,Miembro,Masculino,Accesorios electrónicos,96.6,10,966,173.88,1139.88,22/10/2022,19:12,Tarjeta bancaria,5
522-32-2396,C,Surco,Normal,Femenino,Salud y belleza,52.66,6,315.96,56.87,372.83,18/09/2023,20:02,Efectivo,9
522-34-2300,A,Miraflores,Normal,Femenino,Accesorios electrónicos,68.34,3,205.02,36.9,241.92,4/12/2023,17:23,Tarjeta bancaria,7.5
522-36-7797,C,Miraflores,Miembro,Masculino,Accesorios electrónicos,43.78,10,437.8,78.8,516.6,24/01/2023,20:00,Billetera digital,4.1
522-37-6298,C,San Isidro,Normal,Masculino,Accesorios electrónicos,35.17,4,140.68,25.32,166,24/08/2022,12:29,Efectivo,8.9
522-39-5527,A,San Borja,Miembro,Femenino,Accesorios electrónicos,66.07,10,660.7,118.93,779.63,10/06/2023,08:10,Efectivo,9.9
522-43-2215,C,Surco,Normal,Masculino,Hogar y estilo de vida,58.18,10,581.8,104.72,686.52,29/06/2023,21:39,Tarjeta bancaria,4.2
522-46-3984,C,San Isidro,Normal,Masculino,Deportes y viajes,84.98,9,764.82,137.67,902.49,14/12/2023,14:31,Billetera digital,5.9
522-47-2464,D,San Borja,Normal,Masculino,Salud y belleza,21.06,6,126.36,22.74,149.1,28/08/2023,12:02,Tarjeta bancaria,5
522-47-5630,D,Miraflores,Normal,Femenino,Hogar y estilo de vida,12.22,8,97.76,17.6,115.36,22/09/2023,19:37,Efectivo,9.4
522-63-7726,D,Miraflores,Miembro,Femenino,Comidas y bebidas,45.58,4,182.32,32.82,215.14,31/12/2022,12:28,Billetera digital,5.8
522-64-7616,D,Surco,Normal,Femenino,Salud y belleza,40.81,8,326.48,58.77,385.25,3/02/2023,18:18,Efectivo,7.4
522-67-7699,D,San Isidro,Normal,Masculino,Deportes y viajes,23.96,10,239.6,43.13,282.73,19/02/2021,16:26,Tarjeta bancaria,7
522-85-6165,B,Surquillo,Normal,Masculino,Ropa y calzados,96.12,8,768.96,138.41,907.37,10/08/2022,15:57,Efectivo,7.7
522-97-1896,B,Surco,Miembro,Masculino,Deportes y viajes,31.52,6,189.12,34.04,223.16,2/04/2022,15:09,Efectivo,6.8
522-97-2431,A,San Isidro,Normal,Masculino,Ropa y calzados,56.76,5,283.8,51.08,334.88,28/04/2021,21:25,Efectivo,9.3
522-99-5708,C,San Borja,Normal,Masculino,Deportes y viajes,61.64,2,123.28,22.19,145.47,10/06/2022,15:20,Efectivo,7.8
523-10-7366,C,San Borja,Miembro,Masculino,Comidas y bebidas,66.38,7,464.66,83.64,548.3,21/10/2023,22:41,Billetera digital,7.6
523-13-8865,B,San Borja,Normal,Masculino,Salud y belleza,58.45,8,467.6,84.17,551.77,9/03/2022,18:49,Tarjeta bancaria,4.5
523-14-9176,B,Surquillo,Miembro,Masculino,Ropa y calzados,63.09,7,441.63,79.49,521.12,19/03/2021,21:55,Billetera digital,6.4
523-22-1702,D,San Borja,Normal,Masculino,Hogar y estilo de vida,65.94,9,593.46,106.82,700.28,2/11/2021,10:14,Tarjeta bancaria,4.5
523-29-6008,C,Surco,Normal,Femenino,Ropa y calzados,93.68,5,468.4,84.31,552.71,20/03/2021,12:57,Efectivo,4.8
523-30-3285,B,San Isidro,Normal,Masculino,Salud y belleza,18.99,2,37.98,6.84,44.82,10/08/2022,22:55,Tarjeta bancaria,6.7
523-40-7130,A,San Isidro,Normal,Femenino,Deportes y viajes,54.86,2,109.72,19.75,129.47,23/10/2022,08:19,Efectivo,9.8
523-42-9675,B,San Borja,Normal,Masculino,Deportes y viajes,38.3,5,191.5,34.47,225.97,28/10/2022,15:52,Billetera digital,4.8
523-43-5021,D,San Borja,Miembro,Femenino,Hogar y estilo de vida,63.06,3,189.18,34.05,223.23,20/04/2023,10:06,Tarjeta bancaria,7.4
523-49-3271,A,San Isidro,Normal,Femenino,Deportes y viajes,20.98,8,167.84,30.21,198.05,23/08/2022,16:56,Efectivo,6.9
523-49-5650,B,San Borja,Normal,Masculino,Accesorios electrónicos,82.53,10,825.3,148.55,973.85,9/08/2022,18:27,Billetera digital,6.1
523-51-2959,A,San Borja,Normal,Femenino,Comidas y bebidas,83.1,3,249.3,44.87,294.17,14/07/2021,14:33,Efectivo,9.8
523-58-1257,A,San Isidro,Miembro,Masculino,Hogar y estilo de vida,82.33,10,823.3,148.19,971.49,7/12/2023,10:28,Tarjeta bancaria,8.9
523-60-2140,A,Surquillo,Normal,Femenino,Deportes y viajes,50.87,1,50.87,9.16,60.03,30/01/2021,14:17,Tarjeta bancaria,6.8
523-61-3980,D,San Isidro,Normal,Masculino,Salud y belleza,11.73,7,82.11,14.78,96.89,17/09/2023,18:52,Efectivo,5.8
523-63-1360,A,Surquillo,Normal,Femenino,Juguetes y arte,53.84,2,107.68,19.38,127.06,13/06/2021,14:20,Tarjeta bancaria,5.2
523-64-3328,B,San Borja,Normal,Femenino,Hogar y estilo de vida,52.33,6,313.98,56.52,370.5,14/06/2021,20:22,Billetera digital,5.5
523-65-4466,C,Surco,Miembro,Femenino,Hogar y estilo de vida,47.55,4,190.2,34.24,224.44,24/11/2023,11:29,Billetera digital,4.3
523-69-8170,A,Miraflores,Normal,Femenino,Comidas y bebidas,81.77,4,327.08,58.87,385.95,25/09/2022,15:21,Billetera digital,5.3
523-76-4518,B,San Isidro,Miembro,Masculino,Hogar y estilo de vida,49.62,5,248.1,44.66,292.76,29/01/2022,20:08,Tarjeta bancaria,5.1
523-80-3627,A,Surco,Normal,Masculino,Deportes y viajes,34.68,8,277.44,49.94,327.38,12/02/2021,17:41,Efectivo,7.6
523-81-9550,A,Miraflores,Normal,Masculino,Juguetes y arte,34.28,1,34.28,6.17,40.45,5/12/2023,18:43,Tarjeta bancaria,5
523-85-5357,B,San Borja,Normal,Femenino,Hogar y estilo de vida,57.2,8,457.6,82.37,539.97,4/03/2022,11:45,Tarjeta bancaria,9.9
523-86-2790,C,Surquillo,Miembro,Masculino,Accesorios electrónicos,78.25,8,626,112.68,738.68,26/05/2021,13:21,Efectivo,4.2
523-86-6229,C,San Isidro,Normal,Masculino,Salud y belleza,65.84,5,329.2,59.26,388.46,28/10/2021,19:02,Tarjeta bancaria,8.6
523-89-5300,A,San Borja,Normal,Masculino,Accesorios electrónicos,25.88,7,181.16,32.61,213.77,6/03/2021,11:34,Billetera digital,5.4
523-90-4796,B,Surco,Normal,Femenino,Hogar y estilo de vida,33.79,8,270.32,48.66,318.98,12/05/2021,13:46,Efectivo,6.5
523-91-4106,B,San Borja,Normal,Masculino,Accesorios electrónicos,29.5,4,118,21.24,139.24,24/12/2022,14:21,Efectivo,5.1
523-91-5765,C,San Borja,Normal,Femenino,Deportes y viajes,61.48,6,368.88,66.4,435.28,12/03/2021,12:00,Tarjeta bancaria,8.9
523-91-6018,D,Miraflores,Miembro,Femenino,Hogar y estilo de vida,74.15,9,667.35,120.12,787.47,5/12/2022,10:19,Efectivo,5
523-92-5293,D,Miraflores,Miembro,Femenino,Hogar y estilo de vida,44.98,4,179.92,32.39,212.31,20/04/2022,20:04,Tarjeta bancaria,4.3
523-93-6313,A,Surquillo,Miembro,Femenino,Comidas y bebidas,70.56,5,352.8,63.5,416.3,1/06/2023,21:22,Tarjeta bancaria,6.2
523-94-2701,A,San Borja,Miembro,Masculino,Salud y belleza,27.23,5,136.15,24.51,160.66,13/10/2022,19:37,Efectivo,4.5
523-96-3287,A,Miraflores,Normal,Femenino,Hogar y estilo de vida,77.02,6,462.12,83.18,545.3,30/08/2021,15:45,Efectivo,7.6
524-17-2444,B,San Borja,Miembro,Femenino,Hogar y estilo de vida,22.69,2,45.38,8.17,53.55,7/04/2022,15:49,Billetera digital,7.7
524-21-1791,D,San Isidro,Normal,Femenino,Salud y belleza,62.99,4,251.96,45.35,297.31,8/05/2023,22:51,Efectivo,6.3
524-23-9854,A,Miraflores,Miembro,Femenino,Salud y belleza,74.69,6,448.14,80.67,528.81,10/12/2021,22:14,Tarjeta bancaria,9
524-27-2620,D,Surquillo,Normal,Femenino,Hogar y estilo de vida,13.81,10,138.1,24.86,162.96,13/01/2022,15:01,Billetera digital,9.8
524-28-4517,D,Miraflores,Normal,Masculino,Accesorios electrónicos,82.86,7,580.02,104.4,684.42,28/08/2023,20:12,Billetera digital,5
524-31-9293,A,San Borja,Normal,Masculino,Accesorios de moda,42.58,4,170.32,30.66,200.98,13/02/2022,15:19,Billetera digital,4.8
524-50-3740,A,San Borja,Normal,Masculino,Deportes y viajes,25.36,3,76.08,13.69,89.77,11/12/2023,19:40,Billetera digital,4
524-53-6316,B,San Isidro,Miembro,Masculino,Deportes y viajes,86.72,9,780.48,140.49,920.97,12/04/2023,22:30,Tarjeta bancaria,5.7
524-56-4122,C,Surquillo,Normal,Masculino,Accesorios electrónicos,87.35,6,524.1,94.34,618.44,3/02/2023,11:11,Tarjeta bancaria,4.3
524-56-8873,C,San Isidro,Normal,Masculino,Accesorios electrónicos,46.7,7,326.9,58.84,385.74,7/05/2023,08:09,Billetera digital,9.4
524-59-4605,C,Surco,Normal,Femenino,Deportes y viajes,13.16,6,78.96,14.21,93.17,25/08/2022,17:40,Billetera digital,5
524-59-5857,B,San Isidro,Miembro,Masculino,Juguetes y arte,30.57,9,275.13,49.52,324.65,9/04/2023,19:07,Efectivo,6.7
524-59-8307,A,Surquillo,Miembro,Femenino,Accesorios electrónicos,61.93,8,495.44,89.18,584.62,29/08/2021,19:41,Billetera digital,7.7
524-62-3115,C,Miraflores,Normal,Masculino,Ropa y calzados,50.58,5,252.9,45.52,298.42,13/07/2022,19:16,Billetera digital,8.2
524-66-7002,B,Surco,Normal,Femenino,Deportes y viajes,32.92,6,197.52,35.55,233.07,23/12/2023,11:42,Billetera digital,8.8
524-70-6158,D,Surquillo,Normal,Femenino,Comidas y bebidas,32.18,2,64.36,11.58,75.94,22/08/2022,15:02,Billetera digital,5
524-72-2905,D,Surquillo,Normal,Masculino,Accesorios de moda,71.96,8,575.68,103.62,679.3,12/09/2023,16:40,Billetera digital,8.1
524-73-4487,C,San Borja,Normal,Masculino,Comidas y bebidas,23.55,9,211.95,38.15,250.1,11/02/2021,15:25,Efectivo,5.4
524-73-8461,C,Surco,Normal,Masculino,Deportes y viajes,76.08,3,228.24,41.08,269.32,9/09/2022,21:16,Efectivo,8.7
524-74-5056,B,Surquillo,Miembro,Femenino,Ropa y calzados,47.66,6,285.96,51.47,337.43,18/12/2022,15:29,Tarjeta bancaria,9.5
524-76-1898,C,Miraflores,Miembro,Masculino,Ropa y calzados,39.46,8,315.68,56.82,372.5,7/07/2022,20:29,Efectivo,4.4
524-84-6433,A,Miraflores,Miembro,Femenino,Comidas y bebidas,29.86,2,59.72,10.75,70.47,17/01/2022,11:46,Tarjeta bancaria,5.8
524-85-6960,A,Surquillo,Normal,Masculino,Deportes y viajes,72.75,7,509.25,91.67,600.92,9/03/2022,17:57,Efectivo,8.9
524-86-1890,A,Miraflores,Normal,Femenino,Hogar y estilo de vida,27.36,7,191.52,34.47,225.99,22/08/2021,21:17,Efectivo,7.1
524-94-9001,C,Miraflores,Miembro,Masculino,Deportes y viajes,84.9,10,849,152.82,1001.82,6/12/2023,16:06,Tarjeta bancaria,4.1
524-96-7374,B,San Borja,Normal,Femenino,Salud y belleza,16.53,5,82.65,14.88,97.53,7/09/2021,22:48,Tarjeta bancaria,9.9
524-97-7627,C,Miraflores,Normal,Masculino,Ropa y calzados,19.92,9,179.28,32.27,211.55,1/06/2023,12:41,Billetera digital,4.1
524-98-6324,B,Miraflores,Normal,Masculino,Accesorios electrónicos,70.09,10,700.9,126.16,827.06,22/12/2021,20:53,Tarjeta bancaria,8.5
525-10-2106,D,San Borja,Miembro,Femenino,Hogar y estilo de vida,56.61,7,396.27,71.33,467.6,10/11/2022,12:29,Billetera digital,6.2
525-10-2399,D,Miraflores,Normal,Masculino,Comidas y bebidas,51.21,5,256.05,46.09,302.14,4/02/2023,15:49,Billetera digital,9
525-10-9128,A,San Borja,Normal,Masculino,Deportes y viajes,30.9,7,216.3,38.93,255.23,18/10/2021,08:17,Billetera digital,7.2
525-13-1430,D,Surco,Normal,Masculino,Deportes y viajes,38.22,8,305.76,55.04,360.8,28/07/2022,21:58,Billetera digital,7.3
525-16-7936,A,Miraflores,Normal,Masculino,Salud y belleza,10.87,9,97.83,17.61,115.44,13/06/2022,14:26,Efectivo,8.6
525-20-8678,C,San Borja,Miembro,Femenino,Salud y belleza,57.47,3,172.41,31.03,203.44,9/05/2023,18:59,Tarjeta bancaria,7.1
525-23-8362,C,Surco,Miembro,Masculino,Deportes y viajes,85.23,2,170.46,30.68,201.14,18/12/2021,12:12,Billetera digital,6.8
525-25-1524,D,San Borja,Miembro,Femenino,Deportes y viajes,18.18,6,109.08,19.63,128.71,4/07/2021,14:59,Tarjeta bancaria,4.9
525-30-6852,C,San Borja,Miembro,Masculino,Accesorios electrónicos,72.15,6,432.9,77.92,510.82,2/11/2023,15:49,Billetera digital,8.9
525-32-5233,B,Miraflores,Normal,Femenino,Comidas y bebidas,10.93,6,65.58,11.8,77.38,4/09/2022,18:43,Tarjeta bancaria,8.6
525-37-1968,B,Miraflores,Miembro,Femenino,Juguetes y arte,92.92,8,743.36,133.8,877.16,30/08/2023,12:28,Tarjeta bancaria,4.1
525-37-4587,D,Surquillo,Normal,Femenino,Accesorios de moda,10.11,7,70.77,12.74,83.51,4/02/2022,20:02,Tarjeta bancaria,6.4
525-39-2421,A,San Isidro,Miembro,Masculino,Deportes y viajes,58.53,10,585.3,105.35,690.65,27/01/2021,19:06,Billetera digital,9.2
525-40-3879,D,Miraflores,Miembro,Masculino,Salud y belleza,20.25,5,101.25,18.23,119.48,1/03/2022,11:47,Efectivo,6.4
525-42-3244,A,Miraflores,Miembro,Masculino,Accesorios electrónicos,47.98,6,287.88,51.82,339.7,22/01/2021,21:21,Efectivo,7.1
525-43-4317,D,Miraflores,Normal,Femenino,Deportes y viajes,33.48,10,334.8,60.26,395.06,18/04/2023,17:41,Tarjeta bancaria,9.8
525-47-1822,A,San Borja,Normal,Masculino,Accesorios electrónicos,35.03,10,350.3,63.05,413.35,14/05/2021,16:25,Efectivo,8.7
525-48-1367,C,Surco,Normal,Masculino,Ropa y calzados,69.63,9,626.67,112.8,739.47,17/12/2023,10:37,Billetera digital,4.9
525-49-2444,C,Surquillo,Normal,Masculino,Comidas y bebidas,83.87,8,670.96,120.77,791.73,3/04/2022,18:39,Efectivo,4.9
525-51-7944,B,San Isidro,Normal,Masculino,Comidas y bebidas,25.08,8,200.64,36.12,236.76,12/05/2023,18:25,Billetera digital,7.9
525-54-6462,A,Miraflores,Normal,Femenino,Salud y belleza,18.54,8,148.32,26.7,175.02,11/07/2023,22:35,Tarjeta bancaria,9.8
525-56-5959,B,Miraflores,Normal,Femenino,Comidas y bebidas,80.73,1,80.73,14.53,95.26,28/11/2021,18:43,Efectivo,9.6
525-57-7607,C,Surco,Miembro,Femenino,Deportes y viajes,45.88,10,458.8,82.58,541.38,28/02/2021,14:08,Tarjeta bancaria,5.6
525-64-4142,A,San Isidro,Miembro,Masculino,Accesorios de moda,56.44,9,507.96,91.43,599.39,1/11/2021,08:32,Efectivo,5.6
525-64-8101,A,San Isidro,Normal,Femenino,Hogar y estilo de vida,46.03,9,414.27,74.57,488.84,11/02/2023,10:34,Efectivo,5.1
525-70-7580,B,Surquillo,Normal,Masculino,Comidas y bebidas,26.04,5,130.2,23.44,153.64,25/02/2022,10:30,Efectivo,9.6
525-71-3826,B,San Borja,Normal,Masculino,Salud y belleza,33.22,7,232.54,41.86,274.4,29/05/2023,17:57,Tarjeta bancaria,8.5
525-72-3735,A,San Isidro,Normal,Femenino,Accesorios de moda,21.57,5,107.85,19.41,127.26,29/08/2021,17:55,Billetera digital,8.9
525-72-4395,A,Surco,Normal,Masculino,Comidas y bebidas,19.57,8,156.56,28.18,184.74,12/10/2022,12:16,Billetera digital,9.2
525-72-5331,A,Surco,Normal,Masculino,Accesorios de moda,60.57,8,484.56,87.22,571.78,23/04/2023,09:23,Tarjeta bancaria,8.9
525-74-2782,D,Miraflores,Normal,Masculino,Accesorios electrónicos,11.45,6,68.7,12.37,81.07,14/08/2023,19:35,Tarjeta bancaria,9.6
525-76-1936,C,Miraflores,Normal,Masculino,Accesorios electrónicos,11.69,6,70.14,12.63,82.77,9/01/2023,20:40,Billetera digital,4.1
525-79-1301,B,San Isidro,Miembro,Femenino,Hogar y estilo de vida,40.11,9,360.99,64.98,425.97,26/12/2022,16:59,Tarjeta bancaria,7.1
525-82-9259,A,San Isidro,Normal,Masculino,Comidas y bebidas,15.09,10,150.9,27.16,178.06,4/02/2023,11:54,Tarjeta bancaria,8
525-92-3147,A,San Isidro,Miembro,Masculino,Ropa y calzados,97.85,10,978.5,176.13,1154.63,8/12/2022,22:43,Billetera digital,4.2
525-98-7635,D,Surco,Miembro,Masculino,Comidas y bebidas,58.84,2,117.68,21.18,138.86,17/03/2021,21:51,Tarjeta bancaria,4.9
525-99-3253,A,Miraflores,Normal,Femenino,Accesorios de moda,13.05,5,65.25,11.75,77,27/02/2022,17:55,Efectivo,8.1
526-11-1562,A,San Isidro,Miembro,Masculino,Hogar y estilo de vida,43.26,10,432.6,77.87,510.47,7/12/2022,10:00,Billetera digital,7
526-12-2797,A,Miraflores,Miembro,Masculino,Comidas y bebidas,52.63,7,368.41,66.31,434.72,6/05/2023,10:06,Billetera digital,5.9
526-12-8077,A,San Borja,Miembro,Femenino,Salud y belleza,86.19,6,517.14,93.09,610.23,18/01/2022,11:51,Billetera digital,9.7
526-13-3410,C,Miraflores,Normal,Masculino,Comidas y bebidas,57.8,3,173.4,31.21,204.61,5/09/2022,17:05,Tarjeta bancaria,6.2
526-13-6665,B,San Borja,Normal,Femenino,Ropa y calzados,81.18,3,243.54,43.84,287.38,11/10/2022,13:42,Efectivo,7.8
526-14-9150,B,San Borja,Normal,Masculino,Hogar y estilo de vida,39.81,1,39.81,7.17,46.98,7/05/2021,21:29,Billetera digital,6.2
526-17-1534,D,San Isidro,Miembro,Masculino,Accesorios de moda,60.65,6,363.9,65.5,429.4,18/04/2023,09:26,Efectivo,7.4
526-23-8424,D,San Isidro,Normal,Masculino,Deportes y viajes,53.41,1,53.41,9.61,63.02,24/02/2023,20:54,Efectivo,8.4
526-32-9147,A,San Borja,Normal,Masculino,Ropa y calzados,62.86,7,440.02,79.2,519.22,10/04/2021,21:52,Tarjeta bancaria,8.6
526-35-9282,B,San Isidro,Miembro,Masculino,Deportes y viajes,44.12,8,352.96,63.53,416.49,16/06/2022,19:13,Efectivo,8.1
526-41-8172,A,Surquillo,Miembro,Masculino,Deportes y viajes,13.65,9,122.85,22.11,144.96,29/03/2023,18:38,Efectivo,8.4
526-42-3954,C,San Isidro,Miembro,Femenino,Accesorios de moda,50.27,10,502.7,90.49,593.19,18/03/2021,13:57,Efectivo,6.7
526-42-7660,B,San Borja,Normal,Masculino,Deportes y viajes,68.32,1,68.32,12.3,80.62,31/01/2021,17:06,Billetera digital,9.8
526-49-2897,A,Surco,Normal,Masculino,Comidas y bebidas,54.13,5,270.65,48.72,319.37,18/02/2021,08:43,Tarjeta bancaria,7.7
526-51-4063,B,San Borja,Normal,Masculino,Ropa y calzados,96.41,8,771.28,138.83,910.11,21/07/2022,15:18,Efectivo,8.1
526-53-1488,A,San Borja,Normal,Femenino,Ropa y calzados,86.78,9,781.02,140.58,921.6,13/05/2021,18:46,Billetera digital,8.4
526-53-3839,C,Surquillo,Miembro,Femenino,Accesorios electrónicos,27.43,6,164.58,29.62,194.2,20/06/2023,10:20,Efectivo,4.6
526-53-5277,A,Miraflores,Miembro,Masculino,Salud y belleza,69.89,3,209.67,37.74,247.41,13/09/2023,13:13,Tarjeta bancaria,8.5
526-55-1168,B,Miraflores,Normal,Masculino,Accesorios electrónicos,73.41,8,587.28,105.71,692.99,8/11/2023,16:26,Billetera digital,5.9
526-55-2794,A,Miraflores,Miembro,Masculino,Accesorios de moda,29.91,6,179.46,32.3,211.76,29/01/2023,17:36,Billetera digital,8.6
526-58-9553,A,San Isidro,Normal,Masculino,Salud y belleza,36.98,4,147.92,26.63,174.55,20/07/2023,20:15,Billetera digital,7.3
526-61-1379,B,Surquillo,Miembro,Masculino,Comidas y bebidas,27.07,5,135.35,24.36,159.71,9/11/2021,16:07,Tarjeta bancaria,5.8
526-62-5611,C,Miraflores,Normal,Masculino,Juguetes y arte,51.34,7,359.38,64.69,424.07,12/03/2023,21:25,Tarjeta bancaria,5.2
526-62-9084,A,San Borja,Miembro,Masculino,Comidas y bebidas,29.57,5,147.85,26.61,174.46,16/02/2023,17:44,Billetera digital,7.8
526-64-6178,C,Surquillo,Normal,Masculino,Deportes y viajes,61.48,1,61.48,11.07,72.55,5/05/2022,11:05,Efectivo,7.9
526-77-1110,A,San Isidro,Miembro,Masculino,Ropa y calzados,72.46,7,507.22,91.3,598.52,8/05/2022,12:55,Billetera digital,9.3
526-80-9885,B,Surco,Miembro,Masculino,Hogar y estilo de vida,52.66,4,210.64,37.92,248.56,9/04/2023,21:26,Efectivo,6.3
526-84-6495,B,Surquillo,Miembro,Femenino,Salud y belleza,55.14,5,275.7,49.63,325.33,8/02/2021,09:14,Efectivo,8
526-90-3640,B,Surco,Miembro,Masculino,Accesorios electrónicos,46.09,6,276.54,49.78,326.32,29/01/2021,08:06,Efectivo,8.2
526-91-6207,D,San Isidro,Miembro,Masculino,Accesorios electrónicos,38.61,7,270.27,48.65,318.92,17/05/2021,17:36,Tarjeta bancaria,7.3
527-15-5667,A,Surco,Miembro,Masculino,Hogar y estilo de vida,56.13,3,168.39,30.31,198.7,28/06/2021,20:15,Tarjeta bancaria,8.1
527-16-5862,C,San Borja,Miembro,Masculino,Ropa y calzados,73.87,7,517.09,93.08,610.17,9/08/2021,12:59,Billetera digital,7
527-17-3232,A,Surco,Miembro,Femenino,Salud y belleza,15.16,6,90.96,16.37,107.33,30/03/2021,19:35,Tarjeta bancaria,4.1
527-31-1830,B,San Borja,Normal,Masculino,Deportes y viajes,73.27,2,146.54,26.38,172.92,10/05/2022,21:09,Efectivo,9.3
527-31-7023,B,San Borja,Miembro,Masculino,Hogar y estilo de vida,63.51,10,635.1,114.32,749.42,27/06/2022,15:51,Billetera digital,4.9
527-32-9787,D,Miraflores,Normal,Femenino,Hogar y estilo de vida,69.64,1,69.64,12.54,82.18,15/10/2023,15:12,Efectivo,4.5
527-34-5601,B,Surco,Normal,Femenino,Deportes y viajes,35.91,5,179.55,32.32,211.87,19/09/2022,09:57,Efectivo,6.9
527-37-7410,A,San Isidro,Normal,Femenino,Juguetes y arte,10.53,9,94.77,17.06,111.83,28/01/2021,11:33,Tarjeta bancaria,9.4
527-38-7401,A,San Isidro,Miembro,Masculino,Accesorios electrónicos,50.47,6,302.82,54.51,357.33,1/02/2023,13:44,Tarjeta bancaria,7.2
527-38-8261,D,San Isidro,Miembro,Masculino,Deportes y viajes,43.11,9,387.99,69.84,457.83,23/07/2023,14:36,Tarjeta bancaria,8.3
527-45-5857,B,Miraflores,Miembro,Masculino,Juguetes y arte,38.08,6,228.48,41.13,269.61,1/02/2023,13:50,Billetera digital,8.9
527-49-7654,A,Surco,Normal,Femenino,Accesorios de moda,28.27,5,141.35,25.44,166.79,11/07/2022,16:35,Billetera digital,5.7
527-49-9257,A,San Isidro,Miembro,Masculino,Ropa y calzados,94.3,9,848.7,152.77,1001.47,29/10/2022,18:43,Tarjeta bancaria,6.7
527-50-3289,D,San Isidro,Miembro,Masculino,Comidas y bebidas,87.23,10,872.3,157.01,1029.31,15/12/2021,14:49,Tarjeta bancaria,9.1
527-50-7563,B,San Isidro,Normal,Masculino,Salud y belleza,57.27,1,57.27,10.31,67.58,24/06/2022,19:27,Efectivo,7.1
527-52-1604,A,Surco,Normal,Femenino,Ropa y calzados,31.08,4,124.32,22.38,146.7,24/07/2022,16:30,Billetera digital,9.6
527-55-5990,B,San Borja,Normal,Masculino,Comidas y bebidas,67.85,8,542.8,97.7,640.5,24/06/2021,13:29,Efectivo,4.2
